Zugstrecke;Teilzugname;Ist-Abfahrt;Ist-Ankunft;Ist-Abfahrt gerundet;Ist-Ankunft gerundet;Ist-Abfahrt abgerundet;Ist-Ankunft aufgerundet;Haltezeiten;v;vReal;vMax;vMaxZugsicherung;vMaxStrecke;vMaxBrH;Zustand;DynStatus;Infrastrukturelement;Referenzelemente;Betriebsstelle;Betriebsstelle Langname;Relative Abfahrtzeit;Soll-Abfahrt;VMaxZug;Zuschlag;Regelzuschlag;SonderZuschlag;BauZuschlag;Laenge;Masse;Zugbeeinflussung;Steigend;Entfernt;Verschoben;Besonderheit;Bogen;Neigung;Tunnelquerschnitt;Fahrweg;a;Zugkraft;WFZ;WTFZ;WStrecke;Gesamtzuschlag;Verspätungszuschlag;Zuschlagabbau;Triebfahrzeuge;Wagenanzahl;Zugfamilienname;Streckennummer;Gleis;Wirkt;Einzelzugname;ATO;Ist-Ankunft ohne Tag;Ist-Abfahrt ohne Tag;Haltezeit;Mindesthaltezeit;No-Stopping Zone;ETCS-Kurve für Belegung;Zwischenweichenabschnitt;Ist-Abfahrt in Sekunden;Ist-Ankunft in Sekunden
85863;NV schnell Ri 2_L2;0/01:16:08;0/01:16:08;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:56;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:08;01:16:08;-;-;False;-;-;4568;4568
85888;NV schnell Ri 2_L2;0/01:16:09;0/01:16:09;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:57;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:09;01:16:09;-;-;False;-;-;4569;4569
85913;NV schnell Ri 2_L2;0/01:16:09;0/01:16:09;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:57;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:09;01:16:09;-;-;False;-;-;4569;4569
85938;NV schnell Ri 2_L2;0/01:16:10;0/01:16:10;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:58;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:10;01:16:10;-;-;False;-;-;4570;4570
85963;NV schnell Ri 2_L2;0/01:16:10;0/01:16:10;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:58;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:10;01:16:10;-;-;False;-;-;4570;4570
85988;NV schnell Ri 2_L2;0/01:16:11;0/01:16:11;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:59;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:11;01:16:11;-;-;False;-;-;4571;4571
86013;NV schnell Ri 2_L2;0/01:16:11;0/01:16:11;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:39:59;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:11;01:16:11;-;-;False;-;-;4571;4571
86038;NV schnell Ri 2_L2;0/01:16:12;0/01:16:12;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:40:00;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:12;01:16:12;-;-;False;-;-;4572;4572
86063;NV schnell Ri 2_L2;0/01:16:13;0/01:16:13;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:40:01;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:13;01:16:13;-;-;False;-;-;4573;4573
86088;NV schnell Ri 2_L2;0/01:16:13;0/01:16:13;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:40:01;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:13;01:16:13;-;-;False;-;-;4573;4573
86113;NV schnell Ri 2_L2;0/01:16:14;0/01:16:14;01:16;01:16;01:16;01:16;-;160,00;155,34;160,00;-;160,00;-;K;-;ETCS-Stützstelle;;S II;Strecke II;0/00:40:02;-;160,00;1,0000;1,030;-;-;210,0;453,0;ETCS L2;False;False;0;-; 0,0; 0,0; 0,0;S II: fallend RG;0,000000;162000,1;  0,0;39349,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_L2;;;False;NV schnell Ri 2_L2;False;01:16:14;01:16:14;-;-;False;-;-;4574;4574
